Title,Company,Location,Category,ContractTime,Created,SalaryMin,SalaryMax,RedirectURL,FullDescription,Requirements,job_text_clean
Operations Manager (TS/SCI) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",Scientific & QA Jobs,,2025-08-01T09:43:01Z,154524.17,154524.17,https://www.adzuna.com/land/ad/5332015223?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=963BA94E9BE027253BE34814D7B88D81C91DDF19,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. We are seeking an exceptiona…",,figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry seeking exceptiona
System Engineer (Senior) 112-131 with Security Clearance,IC-CAP,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:43:37Z,119949.39,119949.39,https://www.adzuna.com/land/ad/5332018266?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=53A0C474831FB5840A23683509CD12AE474D6960,"System Engineer (Senior): Overall Assignment Description: The N2W Deployment Systems Engineer shall provide systems engineering, systems integration, project management, process and schedule documentation support. The N2W Deployment Systems Engineer will support the Enterprise Deployment process planning, deployment program coordination, schedule development, mission dependency development and documentation of the deployment of the NCW Enterprise to the new N2W building. The N2W Deployment Syst…",,system engineer senior overall assignment description n2w deployment system engineer shall provide system engineering system integration project management process schedule documentation support n2w deployment system engineer support enterprise deployment process planning deployment program coordination schedule development mission dependency development documentation deployment ncw enterprise new n2w building n2w deployment syst
N2W TSCM Support (Level 3) 127-015 with Security Clearance,IC-CAP,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-07T14:50:09Z,150832.38,150832.38,https://www.adzuna.com/land/ad/5435896154?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=2B7987669348083816E20FCED262921D2D043585,"N2W TSCM Support (Level 3) to conduct TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing national and agency level policies, ensuring compliance with all facets of reporting and training requirements as well as all other regulatory guidelines. Duties may inclu…",,n2w tscm support level 3 conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing national agency level policy ensuring compliance facet reporting training requirement well regulatory guideline duty may inclu
Systems Engineer (Experienced or Lead),BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:40:57Z,124181.54,124181.54,https://www.adzuna.com/land/ad/5446400573?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=3A96EF517145EBC25D0D53FADA02EE42851EE84B,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. A leading global aerospace company and top U.S. exporter, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. Our U.S. and global workforce…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u leading global aerospace company top u exporter boeing develops manufacture service commercial airplane defense product space system customer 150 country u global workforce
"Senior Electronic Systems Design, Analysis, and Test Engineer - Fighters - (Signing Bonus Potential)",BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:30Z,142058.28,142058.28,https://www.adzuna.com/land/ad/5445615611?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=79C8677433DCF4CCBDC299C2878C7D486989187B,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for a Senior Electronic Systems Design, Analysis, and Test Engineer for Fighters programs located in Berkeley, MO. These programs include: - F/A-18, EA-18G, F-15, F-22 - production t…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity senior electronic system design analysis test engineer fighter program located berkeley mo program include f 18 ea 18g f 15 f 22 production
Equipment & Tool Engineer with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-08-14T17:18:12Z,130684.14,130684.14,https://www.adzuna.com/land/ad/5352897383?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=1880DBC9228C7024B69CC3CB0E0CE5943B716AED,"As a Tooling Engineer, you will evaluate program and project requirements to develop complex equipment and tooling concepts. You will analyze technical data to assess the impact on product engineering design and rate estimates, while also identifying opportunities for robotics, automation, and system integration. Your role will ensure compliance with safety, producibility, maintainability, reliability, and regulatory requirements. Key Responsibilities: Develop and design tooling solutions using…",,tooling engineer evaluate program project requirement develop complex equipment tooling concept analyze technical data assess impact product engineering design rate estimate also identifying opportunity robotics automation system integration role ensure compliance safety producibility maintainability reliability regulatory requirement key responsibility develop design tooling solution using
(Only 24h Left) Experienced Mass Properties Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:42Z,140591.5,140591.5,https://www.adzuna.com/land/ad/5446129161?se=wv0Bxoup8BGqDJIMlid_Ow&utm_medium=api&utm_source=183d4472&v=2A9853CD95C7EEA2FAD66FB4F58FA9ED6ED68B2E,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security's Phantom Works division is seeking an Experienced Mass Properties Engineer at the Hazelwood, MO or Berkeley, MO site to support upcoming Advanced Development Programs. The individual in this role…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security phantom work division seeking experienced mass property engineer hazelwood mo berkeley mo site support upcoming advanced development program individual role
Senior Data Scientist with Security Clearance,Integrity First Technologies LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-13T17:16:03Z,194473.1,194473.1,https://www.adzuna.com/land/ad/5351213015?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=21AF2D70C04F6D92E4AB626C66B71DDDF53B2B3B,"Senior Data Scientist (10 yrs experience) - NGA Campus West (NCW), St. Louis, MO *Must have a background with intelligence experience, providing analysis and/or data science to an intelligence mission. *Must be able to operate at a senior level and in an independent environment. *Must be proficient and creating processes around large data sets to identify analytical discoveries *Must be able to take these discoveries and provide them through visualizations that are easily integrated into daily …",,senior data scientist 10 yr experience nga campus west ncw st louis mo must background intelligence experience providing analysis data science intelligence mission must able operate senior level independent environment must proficient creating process around large data set identify analytical discovery must able take discovery provide visualization easily integrated daily
Urgent: Senior Electronic Systems Design and Analysis Engineer - Mission Computing - Signing Bonus Potential,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:41:03Z,173604.53,173604.53,https://www.adzuna.com/land/ad/5446400677?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=D7C606A09AB1B83578955C70ADDCDEEBB906DABC,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Experienced/Senior Electronic Systems Design and Analysis Engineer for current and emerging fixed wing fighter programs located in Berkeley, MO. These programs include: - F-47…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity experienced senior electronic system design analysis engineer current emerging fixed wing fighter program located berkeley mo program include f 47
Senior Electronic Systems Design and Analysis Engineer - Mission Computing - Signing Bonus Potential,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:47:00Z,170386.56,170386.56,https://www.adzuna.com/land/ad/5446129993?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=C0533244161AE30D154C45C35D093ED7CCF01D60,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Experienced/Senior Electronic Systems Design and Analysis Engineer for current and emerging fixed wing fighter programs located in Berkeley, MO. These programs include: - F-47…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity experienced senior electronic system design analysis engineer current emerging fixed wing fighter program located berkeley mo program include f 47
"Lead Navigations, Communications, and Data Link Engineer",BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:43Z,130866.85,130866.85,https://www.adzuna.com/land/ad/5446129226?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=BC9A72983B64F7253B035A1C2AA1DD3B3FAC5AFF,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Mission Systems Phantom Works organization has an exciting opportunity for a senior level Communication Navigation Identification (CNI) engineer. This CNI engineering will be part of a proprietary program located in Berkel…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing mission system phantom work organization exciting opportunity senior level communication navigation identification cni engineer cni engineering part proprietary program located berkel
Lead Mission Systems Crew Systems Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:19Z,125048.61,125048.61,https://www.adzuna.com/land/ad/5445615081?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=44FB9A2F9AC3D388E1EF883E17C3A9B7705009DD,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Mission Systems Phantom Works organization has an exciting opportunity for an experience to senior level/ lead Mission Systems Crew Systems Engineer. This position will be part of a proprietary program located in Berkeley,…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing mission system phantom work organization exciting opportunity experience senior level lead mission system crew system engineer position part proprietary program located berkeley
"(High Salary) Lead Navigations, Communications, and Data Link Engineer",Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:24Z,124448.77,124448.77,https://www.adzuna.com/land/ad/5445615350?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=E3B1D94C0ED7B085A1F08F9BE2192C8DFABF961B,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Mission Systems Phantom Works organization has an exciting opportunity for a senior level Communication Navigation Identification (CNI) engineer. This CNI engineering will be part of a proprietary program located in Berkel…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing mission system phantom work organization exciting opportunity senior level communication navigation identification cni engineer cni engineering part proprietary program located berkel
▷ High Salary: Electrophysics Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:41:04Z,98954.05,98954.05,https://www.adzuna.com/land/ad/5446400681?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=E0018B7F08A2F2999DF179D3D3CBAE4B87D64028,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking a Electronic Warefare Engineer located in Berkeley, MO. Position Responsibilities: - Lead collaboration with Suppliers to develop and enhance advanced electronic warfare …",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd team seeking electronic warefare engineer located berkeley mo position responsibility lead collaboration supplier develop enhance advanced electronic warfare
(15h Left) Electrophysics Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:55Z,126875.47,126875.47,https://www.adzuna.com/land/ad/5446129762?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=A728A2CB55550A42843159DB9FB774D82996E959,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking a Electronic Warefare Engineer located in Berkeley, MO. Position Responsibilities: - Lead collaboration with Suppliers to develop and enhance advanced electronic warfare …",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd team seeking electronic warefare engineer located berkeley mo position responsibility lead collaboration supplier develop enhance advanced electronic warfare
▷ (High Salary) Ground Systems Hardware Architect,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:43Z,123407.07,123407.07,https://www.adzuna.com/land/ad/5446129240?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=905B5645A1FCD4CFD60D0663B95ABB1CBA470C55,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) is seeking a highly skilled Senior Level Ground Hardware Architect to support a Phantom Works Fixed Wing Proprietary Program to work in Berkeley, MO. You will be joining a fast-paced program…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd seeking highly skilled senior level ground hardware architect support phantom work fixed wing proprietary program work berkeley mo joining fast paced program
Experienced Design and Analysis Engineer (Electrical Systems Design),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:30Z,96229.12,96229.12,https://www.adzuna.com/land/ad/5445615593?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=DE3A81869576E42358700C96BDB2D0A0F01006B1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking an experienced Electronic Systems Design and Analysis Engineer to join our team in Berkeley, MO. You will join the F-15/T-7 electrical team where we will look for you to …",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd team seeking experienced electronic system design analysis engineer join team berkeley mo join f 15 7 electrical team look
Software Engineer Level 3-5 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",IT Jobs,,2025-08-01T09:44:03Z,117051.15,117051.15,https://www.adzuna.com/land/ad/5332020490?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=2FF258F8066C40D9D9084015BC60A1E13EB0E8F0," Location: Hazelwood/Berkeley, Missouri (100% Onsite)  Must have an active Secret clearance and be eligible for Special Access Clearance  Contract-to-Hire | U.S. Citizenship Required Join a top-tier aerospace and defense company leading innovation in next-generation platforms and secure systems. We are seeking Software Engineers with strong experience in embedded systems, real-time development, and CI/CD pipelines to support mission-critical, high-security programs.  Key Responsibilities: Desig…",,location hazelwood berkeley missouri 100 onsite must active secret clearance eligible special access clearance contract hire u citizenship required join top tier aerospace defense company leading innovation next generation platform secure system seeking software engineer strong experience embedded system real time development ci cd pipeline support mission critical high security program key responsibility desig
Backend Software Engineer with Security Clearance,Latitude Inc.,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-10T19:03:23Z,150563.48,150563.48,https://www.adzuna.com/land/ad/5441901811?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=DEDD9E7236ABCA20F18F4DE8710DD876832C054A,"Responsibilities: This role supports the development of innovative systems for analytics, exploitation, production, and dissemination using web, remote desktop, and cloud technologies. Candidates should have 3 years of Python and C#/Java framework experience, 4 years with unit testing, CI tools, and GitLab, and expertise in cloud/SOA/web services or virtualization. The role also requires the ability to plan and prioritize in Confluence/Jira environments and communicate ideas clearly across dive…",,responsibility role support development innovative system analytics exploitation production dissemination using web remote desktop cloud technology candidate 3 year python c java framework experience 4 year unit testing ci tool gitlab expertise cloud soa web service virtualization role also requires ability plan prioritize confluence jira environment communicate idea clearly across dive
SQL Database Administrator,"iBrain Technologies, Inc","Saint Louis, Saint Louis County",IT Jobs,,2025-10-11T03:15:31Z,95214.84,95214.84,https://www.adzuna.com/land/ad/5442468425?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=11C9BD82961DA898F01651A3FE77796E809D0EDE,"Job Description SQL DBA Location: St Louis MO Local candidates only The Sr. DBA is responsible for supporting SQL server databases and ensuring their performance, availability, and security within both the production and development environments. PRINCIPAL RESPONSIBILITIES AND DUTIES: 1. Proactively monitors multiple database systems to ensure that available and secure services are provided to IT customers with a minimum of downtime. 2. Responsible for troubleshooting and problem solving of dat…",,job description sql dba location st louis mo local candidate sr dba responsible supporting sql server database ensuring performance availability security within production development environment principal responsibility duty 1 proactively monitor multiple database system ensure available secure service provided customer minimum downtime 2 responsible troubleshooting problem solving dat
DevOps Network Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-26T08:17:02Z,124661.63,124661.63,https://www.adzuna.com/land/ad/5415033847?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=03B2D696B31B423CBFC9E9CABE9EB59E48176709,"Description: We have an opening for a Senior DevOps Engineer with strong networking experience to assist with the development, integration, deployment, and sustainment of mission critical systems. Responsibilities: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Extensive experience designing, implementing, and securing virtual networks within AWS • Experience implementing VPC network connectivity …",,description opening senior devops engineer strong networking experience assist development integration deployment sustainment mission critical system responsibility primary duty support deployment microservices via devsecops pipeline within linux based multi tenant environment extensive experience designing implementing securing virtual network within aws experience implementing vpc network connectivity
DevOps Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-16T13:07:07Z,111972.65,111972.65,https://www.adzuna.com/land/ad/5401542111?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=C154B6C5E927A44547EC9965E4F04E32740ED0A8,"Location: St. Louis, MO Chantilly, VA; Alexandria, VA; (50% remote) Clearance: Top Secret (TS/SCI preferred) JOB DESCRIPTION: Aqua IT has an opening for an experienced DevOps Engineer to assist with the development, integration, deployment, and sustainment of mission critical systems. RESPONSIBILITIES: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Develop, update, and maintain GitLab CI/CD pipeli…",,location st louis mo chantilly va alexandria va 50 remote clearance top secret t sci preferred job description aqua opening experienced devops engineer assist development integration deployment sustainment mission critical system responsibility primary duty support deployment microservices via devsecops pipeline within linux based multi tenant environment develop update maintain gitlab ci cd pipeli
Logistics Principal,SAIC,"Wellston, Saint Louis County",IT Jobs,,2025-09-12T18:07:05Z,190814.97,190814.97,https://www.adzuna.com/land/ad/5396768332?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=11C925B6B7BF00F3E628BE81B921380FE333E7FA,Description SAIC is seeking a Logistics Deployment Analyst to provide Support in planning and implementing the seamless move of mission and people from our government customer's current location to its new location. This position will be responsible for planning and defining mission dependencies and include contingency strategies. The Deployment team is seeking a person expertly versed in deployment logistics associated with corporate or military relocation efforts and planning. Responsibilitie…,,description saic seeking logistics deployment analyst provide support planning implementing seamless move mission people government customer current location new location position responsible planning defining mission dependency include contingency strategy deployment team seeking person expertly versed deployment logistics associated corporate military relocation effort planning responsibilitie
EA-18G Senior Systems Engineer (15h Left),BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:03Z,150299.66,150299.66,https://www.adzuna.com/land/ad/5445614732?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=44F994FD885711B01047B1862E5A436C3A92ADA1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) is seeking motivated and talented Senior Systems Engineer (Level 5) to join our Fighters team in the St. Louis, Missouri region. As a systems engineer, you will apply an interdisciplinary ap…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd seeking motivated talented senior system engineer level 5 join fighter team st louis missouri region system engineer apply interdisciplinary ap
▷ Immediate Start! Senior Systems Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:16Z,132946.84,132946.84,https://www.adzuna.com/land/ad/5445614995?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=2FEC4125F56F59B44D8F1133C24AFE9C51AF1919,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd air dominance phantom work system engineering integration test seit team seeking senior system engineer support development effort proprietary program berkeley mo
▷ [15h Left] Mid or Senior level Design and Analysis Engineer (Electrical Systems Design),BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T08:43:17Z,130269.78,130269.78,https://www.adzuna.com/land/ad/5445615021?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=8E9CEABE0DEFFCB8FED4D82FCD3BB92EE22A6213,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense and Space Air Dominance Team is seeking a Mid (Level 3) to Senior (Level 4) F/A-18 Systems Electrical Design Engineer to design System Wiring Diagrams and on the F/A-18 in support of current production and futu…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space air dominance team seeking mid level 3 senior level 4 f 18 system electrical design engineer design system wiring diagram f 18 support current production futu
Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:48Z,146827.5,146827.5,https://www.adzuna.com/land/ad/5446129489?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=432DA9DFBD1E668CF98EB301EDC912B2C544861C,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd air dominance phantom work system engineering integration test seit team seeking senior system engineer support development effort proprietary program berkeley mo
Integration & Analysis Engineer (Level 4) with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-31T20:59:15Z,156086.88,156086.88,https://www.adzuna.com/land/ad/5376890428?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=D356A572B8A9CAB89EB5D9947077B09DB7997680,"We are seeking an experienced Core Processing Integration & Analysis Engineer (Level 4) to support advanced Air Dominance Mission Systems Programs within the defense and aerospace sector. The engineer will provide subject matter expertise in core processor systems integration, with a strong focus on requirements decomposition, Model Based Systems Engineering (MBSE), and mission system interoperability. This role requires the ability to lead integration efforts, partner with customers, and drive…",,seeking experienced core processing integration analysis engineer level 4 support advanced air dominance mission system program within defense aerospace sector engineer provide subject matter expertise core processor system integration strong focus requirement decomposition model based system engineering mbse mission system interoperability role requires ability lead integration effort partner customer drive
RF Electrical Engineer 3 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",Engineering Jobs,,2025-09-26T08:15:43Z,114939.33,114939.33,https://www.adzuna.com/land/ad/5415024879?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=FB5A393182B3E1AD06ED32E0546E4B556F6FC24E,"The position will consist of engineering oversight of complex hardware redesigns, develop/execute design/threat trade studies and work closely with our supplier, program office and aircraft modification partners to meet requirements of the various programs. Position Responsibilities: Collaborate with Suppliers to develop and refine electronic warfare systems, ensuring alignment with requirements and specifications. Assist in the integration of electronic warfare systems into a tactical aircraft…",,position consist engineering oversight complex hardware redesigns develop execute design threat trade study work closely supplier program office aircraft modification partner meet requirement various program position responsibility collaborate supplier develop refine electronic warfare system ensuring alignment requirement specification assist integration electronic warfare system tactical aircraft
Principal IT Architect,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-08T09:53:32Z,107339.47,107339.47,https://www.adzuna.com/details/4817023629?utm_medium=api&utm_source=183d4472,"The Software Architect will be an important and influential member of the IT Development Team. This person will need superior expertise gained from extensive experience and industry research of best practices within application design, coding, database and architecture. Position will contribute to a team project predominately focusing on architecture and development. You will work with a team typically in an Agile methodology completing various development and coding initiatives. Reports to: Pr…",,software architect important influential member development team person need superior expertise gained extensive experience industry research best practice within application design coding database architecture position contribute team project predominately focusing architecture development work team typically agile methodology completing various development coding initiative report pr
Geospatial Data Manager (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:43:01Z,129834.32,129834.32,https://www.adzuna.com/land/ad/5332015225?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=06AF98646BDDEF10115A4C638E0CC4BCDC77E83E,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As a Geospatial Data Manager…",,figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry geospatial data manager
